,month,fr_airport,to_airport,passenger_d
6159,2018-08-01,LSGG,LEMG,9547.0
6160,2018-08-01,LSGG,LEPA,13665.0
6161,2018-08-01,LSGG,LEST,4357.0
6162,2018-08-01,LSGG,EFHK,3699.0
6163,2018-08-01,LSGG,LFBD,10360.0
6164,2018-08-01,LSGG,LFBO,6256.0
6165,2018-08-01,LSGG,LFMN,21037.0
6166,2018-08-01,LSGG,LFPG,23017.0
6167,2018-08-01,LSGG,LFPO,4259.0
6168,2018-08-01,LSGG,LFRS,8871.0
6169,2018-08-01,LSGG,LHBP,4764.0
6170,2018-08-01,LSGG,EIDW,7127.0
6171,2018-08-01,LSGG,LLBG,8577.0
6172,2018-08-01,LSGG,LIBR,4834.0
6173,2018-08-01,LSGG,LICC,5107.0
6174,2018-08-01,LSGG,LIPZ,3826.0
6175,2018-08-01,LSGG,LIRF,12921.0
6176,2018-08-01,LSGG,LIRN,4921.0
6177,2018-08-01,LSGG,GMMN,3964.0
6178,2018-08-01,LSGG,GMMX,2011.0
6179,2018-08-01,LSGG,EHAM,23996.0
6180,2018-08-01,LSGG,EPWA,4898.0
6181,2018-08-01,LSGG,LPPR,27629.0
6182,2018-08-01,LSGG,LPPT,25581.0
6183,2018-08-01,LSGG,OTHH,6338.0
6184,2018-08-01,LSGG,UUEE,8538.0
6185,2018-08-01,LSGG,ESSA,4254.0
6186,2018-08-01,LSGG,LTBA,12396.0
6187,2018-08-01,LSGG,EGBB,2162.0
6188,2018-08-01,LSGG,EGCC,10134.0
6189,2018-08-01,LSGG,EGGD,6786.0
6190,2018-08-01,LSGG,EGGP,4769.0
6191,2018-08-01,LSGG,EGGW,9676.0
6192,2018-08-01,LSGG,EGKK,27440.0
6193,2018-08-01,LSGG,EGLC,7283.0
6194,2018-08-01,LSGG,EGLL,45740.0
6195,2018-08-01,LSGG,EGPH,7600.0
6196,2018-08-01,LSGG,KEWR,5836.0
6197,2018-08-01,LSGG,KIAD,5563.0
6198,2018-08-01,LSGG,KJFK,6811.0
6199,2018-08-01,LSZA,LSZH,4871.0
6200,2018-08-01,LSZB,LOWW,710.0
6201,2018-08-01,LSZB,EDDH,920.0
6202,2018-08-01,LSZB,EDDM,886.0
6203,2018-08-01,LSZB,EDDT,796.0
6204,2018-08-01,LSZB,LEPA,2266.0
6205,2018-08-01,LSZH,OMAA,8060.0
6206,2018-08-01,LSZH,OMDB,27924.0
6207,2018-08-01,LSZH,LOWW,39052.0
6208,2018-08-01,LSZH,EBBR,13084.0
6209,2018-08-01,LSZH,SBGR,9061.0
6210,2018-08-01,LSZH,CYUL,7133.0
6211,2018-08-01,LSZH,CYYZ,11929.0
6212,2018-08-01,LSZH,LSGG,31513.0
6213,2018-08-01,LSZH,LSZA,4720.0
6214,2018-08-01,LSZH,ZBAA,10032.0
6215,2018-08-01,LSZH,ZSPD,6322.0
6216,2018-08-01,LSZH,LCLK,8448.0
6217,2018-08-01,LSZH,LKPR,13247.0
6218,2018-08-01,LSZH,EDDB,2256.0
6219,2018-08-01,LSZH,EDDC,3505.0
6220,2018-08-01,LSZH,EDDF,27635.0
6221,2018-08-01,LSZH,EDDH,33001.0
6222,2018-08-01,LSZH,EDDK,10077.0
6223,2018-08-01,LSZH,EDDL,28391.0
6224,2018-08-01,LSZH,EDDM,13982.0
6225,2018-08-01,LSZH,EDDN,4581.0
6226,2018-08-01,LSZH,EDDS,5827.0
6227,2018-08-01,LSZH,EDDT,53332.0
6228,2018-08-01,LSZH,EDDV,8976.0
6229,2018-08-01,LSZH,EKCH,22685.0
6230,2018-08-01,LSZH,HEGN,7934.0
6231,2018-08-01,LSZH,LGAV,21655.0
6232,2018-08-01,LSZH,LGIR,8323.0
6233,2018-08-01,LSZH,GCLP,5686.0
6234,2018-08-01,LSZH,GCTS,4864.0
6235,2018-08-01,LSZH,LEBL,30844.0
6236,2018-08-01,LSZH,LEMD,24236.0
6237,2018-08-01,LSZH,LEMG,14070.0
6238,2018-08-01,LSZH,LEPA,24999.0
6239,2018-08-01,LSZH,LEVC,14795.0
6240,2018-08-01,LSZH,EFHK,8594.0
6241,2018-08-01,LSZH,LFMN,16057.0
6242,2018-08-01,LSZH,LFPG,30523.0
6243,2018-08-01,LSZH,VHHH,17419.0
6244,2018-08-01,LSZH,LDZA,4783.0
6245,2018-08-01,LSZH,LHBP,10265.0
6246,2018-08-01,LSZH,EIDW,15286.0
6247,2018-08-01,LSZH,LLBG,26399.0
6248,2018-08-01,LSZH,VABB,5303.0
6249,2018-08-01,LSZH,VIDP,5277.0
6250,2018-08-01,LSZH,BIKF,7437.0
6251,2018-08-01,LSZH,LICC,4375.0
6252,2018-08-01,LSZH,LIMC,10754.0
6253,2018-08-01,LSZH,LIPZ,10653.0
6254,2018-08-01,LSZH,LIRF,19998.0
6255,2018-08-01,LSZH,LIRN,5527.0
6256,2018-08-01,LSZH,LIRQ,7630.0
6257,2018-08-01,LSZH,RJAA,6263.0
6258,2018-08-01,LSZH,ELLX,5114.0
6259,2018-08-01,LSZH,EVRA,5312.0
6260,2018-08-01,LSZH,LWSK,5907.0
6261,2018-08-01,LSZH,LMML,5870.0
6262,2018-08-01,LSZH,EHAM,44179.0
6263,2018-08-01,LSZH,ENGM,9327.0
6264,2018-08-01,LSZH,OOMS,12910.0
6265,2018-08-01,LSZH,EPWA,13343.0
6266,2018-08-01,LSZH,LPPR,15611.0
6267,2018-08-01,LSZH,LPPT,23762.0
6268,2018-08-01,LSZH,OTHH,9964.0
6269,2018-08-01,LSZH,LROP,4586.0
6270,2018-08-01,LSZH,LYBE,16410.0
6271,2018-08-01,LSZH,ULLI,4875.0
6272,2018-08-01,LSZH,UUDD,9968.0
6273,2018-08-01,LSZH,UUEE,8166.0
6274,2018-08-01,LSZH,ESSA,20814.0
6275,2018-08-01,LSZH,WSSS,21890.0
6276,2018-08-01,LSZH,LJLJ,3920.0
6277,2018-08-01,LSZH,VTBS,18973.0
6278,2018-08-01,LSZH,LTAI,18557.0
6279,2018-08-01,LSZH,LTBA,20415.0
6280,2018-08-01,LSZH,LTFJ,5621.0
6281,2018-08-01,LSZH,UKBB,4671.0
6282,2018-08-01,LSZH,EGBB,4601.0
6283,2018-08-01,LSZH,EGCC,6642.0
6284,2018-08-01,LSZH,EGGW,9200.0
6285,2018-08-01,LSZH,EGKK,5852.0
6286,2018-08-01,LSZH,EGLC,19282.0
6287,2018-08-01,LSZH,EGLL,49827.0
6288,2018-08-01,LSZH,KBOS,12208.0
6289,2018-08-01,LSZH,KEWR,13925.0
6290,2018-08-01,LSZH,KIAD,6282.0
6291,2018-08-01,LSZH,KJFK,21155.0
6292,2018-08-01,LSZH,KLAX,10091.0
6293,2018-08-01,LSZH,KMIA,6677.0
6294,2018-08-01,LSZH,KORD,13784.0
6295,2018-08-01,LSZH,KPHL,5674.0
6296,2018-08-01,LSZH,KSFO,16158.0
6297,2018-08-01,LSZH,FAOR,6294.0
6298,2018-08-01,LSZR,LOWW,2552.0
6299,2018-08-01,LYPG,LOWW,6649.0
6300,2018-08-01,LYPG,EBCI,1685.0
6301,2018-08-01,LYPG,LSZH,3279.0
6302,2018-08-01,LYPG,EDDB,1656.0
6303,2018-08-01,LYPG,EDDF,2664.0
6304,2018-08-01,LYPG,EDJA,1593.0
6305,2018-08-01,LYPG,LFPG,3207.0
6306,2018-08-01,LYPG,LHBP,2922.0
6307,2018-08-01,LYPG,LIMC,1562.0
6308,2018-08-01,LYPG,LIRF,4031.0
6309,2018-08-01,LYPG,EPWA,5081.0
6310,2018-08-01,LYPG,LYBE,16344.0
6311,2018-08-01,LYPG,ESKN,1672.0
6312,2018-08-01,LYPG,LJLJ,4062.0
6313,2018-08-01,LYPG,LTBA,8599.0
6314,2018-08-01,LYPG,EGSS,1655.0
6315,2018-08-01,LYTV,UMMS,4254.0
6316,2018-08-01,LYTV,LLBG,4134.0
6317,2018-08-01,LYTV,LYBE,20987.0
6318,2018-08-01,LYTV,ULLI,8289.0
6319,2018-08-01,LYTV,UUDD,36194.0
6320,2018-08-01,LYTV,UUEE,10251.0
6321,2018-08-01,LYTV,UUWW,9115.0
6322,2018-08-01,LYTV,UKKK,5525.0
6323,2018-08-01,LYTV,EGKK,3120.0
6324,2018-08-01,LWSK,OMDB,2175.0
6325,2018-08-01,LWSK,LOWW,9729.0
6326,2018-08-01,LWSK,EBCI,2403.0
6327,2018-08-01,LWSK,LSZH,9803.0
6328,2018-08-01,LWSK,EDDB,3269.0
6329,2018-08-01,LWSK,EDDH,2154.0
6330,2018-08-01,LWSK,EDDK,3314.0
6331,2018-08-01,LWSK,EDDN,2093.0
6332,2018-08-01,LWSK,EDDV,1900.0
6333,2018-08-01,LWSK,EDFH,3037.0
6334,2018-08-01,LWSK,EDJA,3003.0
6335,2018-08-01,LWSK,EDLW,2392.0
6336,2018-08-01,LWSK,EDNY,2137.0
6337,2018-08-01,LWSK,EKCH,2337.0
6338,2018-08-01,LWSK,LEBL,1516.0
6339,2018-08-01,LWSK,LFOB,2003.0
6340,2018-08-01,LWSK,LFSB,6187.0
6341,2018-08-01,LWSK,LDZA,5751.0
6342,2018-08-01,LWSK,LHBP,2244.0
6343,2018-08-01,LWSK,LIMC,1607.0
6344,2018-08-01,LWSK,LIPH,1612.0
6345,2018-08-01,LWSK,LIRA,2012.0
6346,2018-08-01,LWSK,LMML,1501.0
6347,2018-08-01,LWSK,EHEH,3230.0
6348,2018-08-01,LWSK,ENTO,1621.0
6349,2018-08-01,LWSK,OTBD,2335.0
6350,2018-08-01,LWSK,LYBE,3175.0
6351,2018-08-01,LWSK,ESGG,3971.0
6352,2018-08-01,LWSK,ESKN,1616.0
6353,2018-08-01,LWSK,ESMS,6021.0
6354,2018-08-01,LWSK,ESMX,1631.0
6355,2018-08-01,LWSK,LJLJ,2733.0
6356,2018-08-01,LWSK,LZIB,3889.0
6357,2018-08-01,LWSK,LTAI,8880.0
6358,2018-08-01,LWSK,LTBA,8712.0
6359,2018-08-01,LWSK,LTFJ,4554.0
6360,2018-08-01,LWSK,EGGW,3846.0
6361,2018-08-01,LTAC,EDDF,5340.0
6362,2018-08-01,LTAC,EDDL,10843.0
6363,2018-08-01,LTAC,EDDM,8327.0
6364,2018-08-01,LTAC,ORBI,10477.0
6365,2018-08-01,LTAC,OIIE,4260.0
6366,2018-08-01,LTAC,OJAI,6705.0
6367,2018-08-01,LTAC,OTHH,4121.0
6368,2018-08-01,LTAC,OEJN,6930.0
6369,2018-08-01,LTAC,OEMA,5312.0
6370,2018-08-01,LTAC,LTAF,14864.0
6371,2018-08-01,LTAC,LTAI,51817.0
6372,2018-08-01,LTAC,LTAJ,14459.0
6373,2018-08-01,LTAC,LTAT,6778.0
6374,2018-08-01,LTAC,LTBA,81000.0
6375,2018-08-01,LTAC,LTBH,4609.0
6376,2018-08-01,LTAC,LTBJ,79139.0
6377,2018-08-01,LTAC,LTBS,14823.0
6378,2018-08-01,LTAC,LTBU,4920.0
6379,2018-08-01,LTAC,LTCA,9767.0
6380,2018-08-01,LTAC,LTCB,9466.0
6381,2018-08-01,LTAC,LTCC,22990.0
6382,2018-08-01,LTAC,LTCD,7237.0
6383,2018-08-01,LTAC,LTCE,18481.0
6384,2018-08-01,LTAC,LTCF,5755.0
6385,2018-08-01,LTAC,LTCG,24357.0
6386,2018-08-01,LTAC,LTCI,16878.0
6387,2018-08-01,LTAC,LTCJ,7931.0
6388,2018-08-01,LTAC,LTCK,5473.0
6389,2018-08-01,LTAC,LTCN,4299.0
6390,2018-08-01,LTAC,LTCO,5148.0
6391,2018-08-01,LTAC,LTCP,4889.0
6392,2018-08-01,LTAC,LTCR,5365.0
6393,2018-08-01,LTAC,LTCS,7416.0
6394,2018-08-01,LTAC,LTCT,5179.0
6395,2018-08-01,LTAC,LTCV,7665.0
6396,2018-08-01,LTAC,LTCW,5511.0
6397,2018-08-01,LTAC,LTDA,5367.0
6398,2018-08-01,LTAC,LTFD,11917.0
6399,2018-08-01,LTAC,LTFE,35883.0
6400,2018-08-01,LTAC,LTFH,6656.0
6401,2018-08-01,LTAC,LTFJ,94362.0
6402,2018-08-01,LTAC,UKBB,5338.0
6403,2018-08-01,LTAC,UKKK,8462.0
6404,2018-08-01,LTAF,EDDL,5140.0
6405,2018-08-01,LTAF,OLBA,3651.0
6406,2018-08-01,LTAF,LTAC,14423.0
6407,2018-08-01,LTAF,LTAI,22069.0
6408,2018-08-01,LTAF,LTBA,49651.0
6409,2018-08-01,LTAF,LTBJ,32248.0
6410,2018-08-01,LTAF,LTCG,5223.0
6411,2018-08-01,LTAF,LTCI,5363.0
6412,2018-08-01,LTAF,LTFE,5930.0
6413,2018-08-01,LTAF,LTFJ,61979.0
6414,2018-08-01,LTAI,LOWW,18862.0
6415,2018-08-01,LTAI,UBBB,11892.0
6416,2018-08-01,LTAI,EBBR,43710.0
6417,2018-08-01,LTAI,UMMS,12330.0
6418,2018-08-01,LTAI,LSZH,20991.0
6419,2018-08-01,LTAI,LKPR,24988.0
6420,2018-08-01,LTAI,EDDB,17878.0
6421,2018-08-01,LTAI,EDDC,6250.0
6422,2018-08-01,LTAI,EDDE,4404.0
6423,2018-08-01,LTAI,EDDF,27930.0
6424,2018-08-01,LTAI,EDDG,14260.0
6425,2018-08-01,LTAI,EDDH,27267.0
6426,2018-08-01,LTAI,EDDK,53408.0
6427,2018-08-01,LTAI,EDDL,64796.0
6428,2018-08-01,LTAI,EDDM,32285.0
6429,2018-08-01,LTAI,EDDN,36948.0
6430,2018-08-01,LTAI,EDDP,21107.0
6431,2018-08-01,LTAI,EDDS,35982.0
6432,2018-08-01,LTAI,EDDT,15105.0
6433,2018-08-01,LTAI,EDDV,39729.0
6434,2018-08-01,LTAI,EDDW,6095.0
6435,2018-08-01,LTAI,EDLP,12411.0
6436,2018-08-01,LTAI,EKBI,7669.0
6437,2018-08-01,LTAI,EKCH,13977.0
6438,2018-08-01,LTAI,EETN,5347.0
6439,2018-08-01,LTAI,EFHK,5324.0
6440,2018-08-01,LTAI,LFSB,10924.0
6441,2018-08-01,LTAI,LHBP,15063.0
6442,2018-08-01,LTAI,LLBG,51501.0
6443,2018-08-01,LTAI,OJAI,17985.0
6444,2018-08-01,LTAI,UAAA,20395.0
6445,2018-08-01,LTAI,UACC,16160.0
6446,2018-08-01,LTAI,EYVI,11365.0
6447,2018-08-01,LTAI,LUKK,18099.0
6448,2018-08-01,LTAI,EHAM,38729.0
6449,2018-08-01,LTAI,ENGM,8675.0
6450,2018-08-01,LTAI,EPKT,22740.0
6451,2018-08-01,LTAI,EPPO,11005.0
6452,2018-08-01,LTAI,EPWA,19269.0
6453,2018-08-01,LTAI,EPWR,8050.0
6454,2018-08-01,LTAI,LROP,17350.0
6455,2018-08-01,LTAI,LYBE,13057.0
6456,2018-08-01,LTAI,ULLI,54685.0
6457,2018-08-01,LTAI,UNNT,14313.0
6458,2018-08-01,LTAI,UNOO,8717.0
6459,2018-08-01,LTAI,URKK,17985.0
6460,2018-08-01,LTAI,URMM,12920.0
6461,2018-08-01,LTAI,URRP,19287.0
6462,2018-08-01,LTAI,URWW,7373.0
6463,2018-08-01,LTAI,USCC,17280.0
6464,2018-08-01,LTAI,USPP,14147.0
6465,2018-08-01,LTAI,USSS,48808.0
6466,2018-08-01,LTAI,USTR,14217.0
6467,2018-08-01,LTAI,UUDD,88328.0
6468,2018-08-01,LTAI,UUEE,76638.0
6469,2018-08-01,LTAI,UUOB,9483.0
6470,2018-08-01,LTAI,UUOO,12788.0
6471,2018-08-01,LTAI,UUWW,103690.0
6472,2018-08-01,LTAI,UWGG,15918.0
6473,2018-08-01,LTAI,UWKD,37503.0
6474,2018-08-01,LTAI,UWKE,8765.0
6475,2018-08-01,LTAI,UWOO,8223.0
6476,2018-08-01,LTAI,UWUU,32464.0
6477,2018-08-01,LTAI,UWWW,30156.0
6478,2018-08-01,LTAI,ESSA,12347.0
6479,2018-08-01,LTAI,LZIB,20920.0
6480,2018-08-01,LTAI,LTAC,53852.0
6481,2018-08-01,LTAI,LTAF,28321.0
6482,2018-08-01,LTAI,LTAJ,4297.0
6483,2018-08-01,LTAI,LTBA,116204.0
6484,2018-08-01,LTAI,LTBJ,13725.0
6485,2018-08-01,LTAI,LTCC,10798.0
6486,2018-08-01,LTAI,LTCG,6683.0
6487,2018-08-01,LTAI,LTCI,6542.0
6488,2018-08-01,LTAI,LTFJ,126891.0
6489,2018-08-01,LTAI,UKBB,62007.0
6490,2018-08-01,LTAI,UKHH,7807.0
6491,2018-08-01,LTAI,UKKK,8218.0
6492,2018-08-01,LTAI,UKLL,17386.0
6493,2018-08-01,LTAI,UKOO,6715.0
6494,2018-08-01,LTAI,EGBB,10979.0
6495,2018-08-01,LTAI,EGCC,23734.0
6496,2018-08-01,LTAI,EGKK,23882.0
6497,2018-08-01,LTAI,EGNT,6802.0
6498,2018-08-01,LTAI,EGPF,3689.0
6499,2018-08-01,LTAI,EGSS,12604.0
6500,2018-08-01,LTAJ,EDDF,1756.0
6501,2018-08-01,LTAJ,EDDL,2932.0
6502,2018-08-01,LTAJ,LTAC,13706.0
6503,2018-08-01,LTAJ,LTAI,3488.0
6504,2018-08-01,LTAJ,LTBA,32522.0
6505,2018-08-01,LTAJ,LTBH,3022.0
6506,2018-08-01,LTAJ,LTBJ,8304.0
6507,2018-08-01,LTAJ,LTFJ,31262.0
6508,2018-08-01,LTAN,EKCH,7416.0
6509,2018-08-01,LTAN,OEJN,177.0
6510,2018-08-01,LTAN,OEMA,352.0
6511,2018-08-01,LTAN,LTBA,20693.0
6512,2018-08-01,LTAN,LTBJ,2048.0
6513,2018-08-01,LTAN,LTFJ,19810.0
6514,2018-08-01,LTAP,LTBA,3955.0
6515,2018-08-01,LTAP,LTFJ,2140.0
6516,2018-08-01,LTAR,LTBA,8824.0
6517,2018-08-01,LTAR,LTBJ,2315.0
6518,2018-08-01,LTAR,LTFJ,14685.0
6519,2018-08-01,LTAT,LTAC,6554.0
6520,2018-08-01,LTAT,LTBA,16558.0
6521,2018-08-01,LTAT,LTBJ,3193.0
6522,2018-08-01,LTAT,LTFJ,12548.0
6523,2018-08-01,LTAU,EDDF,2554.0
6524,2018-08-01,LTAU,EDDK,4252.0
6525,2018-08-01,LTAU,EDDL,9079.0
6526,2018-08-01,LTAU,EDDS,3911.0
6527,2018-08-01,LTAU,EHAM,2999.0
6528,2018-08-01,LTAU,LTAI,4149.0
6529,2018-08-01,LTAU,LTBA,32838.0
6530,2018-08-01,LTAU,LTBJ,7319.0
6531,2018-08-01,LTAU,LTFJ,37964.0
6532,2018-08-01,LTAY,OIIE,3220.0
6533,2018-08-01,LTAY,LTBA,12098.0
6534,2018-08-01,LTAY,LTFJ,11141.0
6535,2018-08-01,LTAZ,LTBA,14817.0
6536,2018-08-01,LTAZ,LTFJ,5361.0
6537,2018-08-01,LTBA,OMAA,13234.0
6538,2018-08-01,LTBA,OMDB,38328.0
6539,2018-08-01,LTBA,OAKB,10475.0
6540,2018-08-01,LTBA,LATI,8329.0
6541,2018-08-01,LTBA,LOWW,22648.0
6542,2018-08-01,LTBA,UBBB,34022.0
6543,2018-08-01,LTBA,LQSA,9057.0
6544,2018-08-01,LTBA,EBBR,22996.0
6545,2018-08-01,LTBA,LBSF,7198.0
6546,2018-08-01,LTBA,OBBI,15634.0
6547,2018-08-01,LTBA,SBGR,9817.0
6548,2018-08-01,LTBA,UMMS,5408.0
6549,2018-08-01,LTBA,CYUL,3748.0
6550,2018-08-01,LTBA,CYYZ,8970.0
6551,2018-08-01,LTBA,LSGG,16309.0
6552,2018-08-01,LTBA,LSZH,24011.0
6553,2018-08-01,LTBA,ZBAA,10414.0
6554,2018-08-01,LTBA,ZGGG,10088.0
6555,2018-08-01,LTBA,ZSPD,10277.0
6556,2018-08-01,LTBA,LKPR,14543.0
6557,2018-08-01,LTBA,EDDF,46386.0
6558,2018-08-01,LTBA,EDDH,24039.0
6559,2018-08-01,LTBA,EDDK,22859.0
6560,2018-08-01,LTBA,EDDL,33251.0
6561,2018-08-01,LTBA,EDDM,22620.0
6562,2018-08-01,LTBA,EDDN,13734.0
6563,2018-08-01,LTBA,EDDP,4431.0
6564,2018-08-01,LTBA,EDDS,20263.0
6565,2018-08-01,LTBA,EDDT,26913.0
6566,2018-08-01,LTBA,EDDV,20009.0
6567,2018-08-01,LTBA,EDDW,9120.0
6568,2018-08-01,LTBA,HDAM,3539.0
6569,2018-08-01,LTBA,EKCH,17533.0
6570,2018-08-01,LTBA,DAAG,25686.0
6571,2018-08-01,LTBA,DABC,5536.0
6572,2018-08-01,LTBA,DAOO,5632.0
6573,2018-08-01,LTBA,EETN,3977.0
6574,2018-08-01,LTBA,HEBA,5028.0
6575,2018-08-01,LTBA,HECA,21001.0
6576,2018-08-01,LTBA,HEGN,4948.0
6577,2018-08-01,LTBA,HESH,4419.0
6578,2018-08-01,LTBA,LGAV,31960.0
6579,2018-08-01,LTBA,LGTS,6830.0
6580,2018-08-01,LTBA,LEBL,18698.0
6581,2018-08-01,LTBA,LEMD,15941.0
6582,2018-08-01,LTBA,LEMG,9285.0
6583,2018-08-01,LTBA,LEVC,4367.0
6584,2018-08-01,LTBA,HAAB,3866.0
6585,2018-08-01,LTBA,EFHK,12042.0
6586,2018-08-01,LTBA,LFBO,4498.0
6587,2018-08-01,LTBA,LFLL,10184.0
6588,2018-08-01,LTBA,LFML,9750.0
6589,2018-08-01,LTBA,LFMN,9159.0
6590,2018-08-01,LTBA,LFPG,46982.0
6591,2018-08-01,LTBA,LFSB,9674.0
6592,2018-08-01,LTBA,UGSB,5406.0
6593,2018-08-01,LTBA,UGTB,17218.0
6594,2018-08-01,LTBA,DGAA,3545.0
6595,2018-08-01,LTBA,VHHH,8944.0
6596,2018-08-01,LTBA,LDZA,7329.0
6597,2018-08-01,LTBA,LHBP,13604.0
6598,2018-08-01,LTBA,WIII,9613.0
6599,2018-08-01,LTBA,EIDW,9729.0
6600,2018-08-01,LTBA,LLBG,55490.0
6601,2018-08-01,LTBA,VABB,9439.0
6602,2018-08-01,LTBA,VIDP,9492.0
6603,2018-08-01,LTBA,ORBI,35249.0
6604,2018-08-01,LTBA,ORER,18142.0
6605,2018-08-01,LTBA,ORMM,6336.0
6606,2018-08-01,LTBA,ORNI,5838.0
6607,2018-08-01,LTBA,OIIE,77208.0
6608,2018-08-01,LTBA,OIMM,4185.0
6609,2018-08-01,LTBA,OISS,4134.0
6610,2018-08-01,LTBA,OITT,8237.0
6611,2018-08-01,LTBA,LICC,3921.0
6612,2018-08-01,LTBA,LIMC,19740.0
6613,2018-08-01,LTBA,LIPE,7594.0
6614,2018-08-01,LTBA,LIPZ,12509.0
6615,2018-08-01,LTBA,LIRF,19358.0
6616,2018-08-01,LTBA,LIRN,5842.0
6617,2018-08-01,LTBA,OJAI,35505.0
6618,2018-08-01,LTBA,RJAA,9996.0
6619,2018-08-01,LTBA,HKJK,7650.0
6620,2018-08-01,LTBA,RKSI,26556.0
6621,2018-08-01,LTBA,OKBK,49614.0
6622,2018-08-01,LTBA,UAAA,13148.0
6623,2018-08-01,LTBA,UACC,6358.0
6624,2018-08-01,LTBA,OLBA,37735.0
6625,2018-08-01,LTBA,EYVI,4008.0
6626,2018-08-01,LTBA,ELLX,4412.0
6627,2018-08-01,LTBA,EVRA,4044.0
6628,2018-08-01,LTBA,HLLM,14755.0
6629,2018-08-01,LTBA,GMMN,15997.0
6630,2018-08-01,LTBA,LUKK,9804.0
6631,2018-08-01,LTBA,LYPG,7772.0
6632,2018-08-01,LTBA,LWSK,6647.0
6633,2018-08-01,LTBA,LMML,7874.0
6634,2018-08-01,LTBA,FIMP,5382.0
6635,2018-08-01,LTBA,VRMM,8221.0
6636,2018-08-01,LTBA,WMKK,8246.0
6637,2018-08-01,LTBA,DNAA,3030.0
6638,2018-08-01,LTBA,DNMM,6805.0
6639,2018-08-01,LTBA,EHAM,41239.0
6640,2018-08-01,LTBA,ENGM,12233.0
6641,2018-08-01,LTBA,VNKT,5115.0
6642,2018-08-01,LTBA,OOMS,8935.0
6643,2018-08-01,LTBA,RPLL,9124.0
6644,2018-08-01,LTBA,OPIS,8518.0
6645,2018-08-01,LTBA,OPKC,7466.0
6646,2018-08-01,LTBA,OPLA,8463.0
6647,2018-08-01,LTBA,EPWA,6208.0
6648,2018-08-01,LTBA,LPPR,4228.0
6649,2018-08-01,LTBA,LPPT,9387.0
6650,2018-08-01,LTBA,OTHH,26607.0
6651,2018-08-01,LTBA,LROP,19647.0
6652,2018-08-01,LTBA,LYBE,11442.0
6653,2018-08-01,LTBA,ULLI,5592.0
6654,2018-08-01,LTBA,UUEE,18993.0
6655,2018-08-01,LTBA,UUWW,26936.0
6656,2018-08-01,LTBA,OEDF,8828.0
6657,2018-08-01,LTBA,OEJN,83632.0
6658,2018-08-01,LTBA,OEMA,38777.0
6659,2018-08-01,LTBA,OERK,27978.0
6660,2018-08-01,LTBA,HSSS,5095.0
6661,2018-08-01,LTBA,ESGG,10367.0
6662,2018-08-01,LTBA,ESSA,18297.0
6663,2018-08-01,LTBA,WSSS,15361.0
6664,2018-08-01,LTBA,LJLJ,7904.0
6665,2018-08-01,LTBA,VTBS,16318.0
6666,2018-08-01,LTBA,VTSP,3506.0
6667,2018-08-01,LTBA,UTDD,4126.0
6668,2018-08-01,LTBA,UTAA,17364.0
6669,2018-08-01,LTBA,DTTA,17579.0
6670,2018-08-01,LTBA,LTAC,78780.0
6671,2018-08-01,LTBA,LTAF,52307.0
6672,2018-08-01,LTBA,LTAI,110858.0
6673,2018-08-01,LTBA,LTAJ,31353.0
6674,2018-08-01,LTBA,LTAN,17565.0
6675,2018-08-01,LTBA,LTAP,4096.0
6676,2018-08-01,LTBA,LTAR,8798.0
6677,2018-08-01,LTBA,LTAT,16108.0
6678,2018-08-01,LTBA,LTAU,30949.0
6679,2018-08-01,LTBA,LTAY,11395.0
6680,2018-08-01,LTBA,LTAZ,14016.0
6681,2018-08-01,LTBA,LTBJ,127578.0
6682,2018-08-01,LTBA,LTBS,42828.0
6683,2018-08-01,LTBA,LTCA,11190.0
6684,2018-08-01,LTBA,LTCB,12971.0
6685,2018-08-01,LTBA,LTCC,22311.0
6686,2018-08-01,LTBA,LTCD,4572.0
6687,2018-08-01,LTBA,LTCE,9206.0
6688,2018-08-01,LTBA,LTCF,4647.0
6689,2018-08-01,LTBA,LTCG,59899.0
6690,2018-08-01,LTBA,LTCI,9968.0
6691,2018-08-01,LTBA,LTCJ,10013.0
6692,2018-08-01,LTBA,LTCK,5052.0
6693,2018-08-01,LTBA,LTCM,5753.0
6694,2018-08-01,LTBA,LTCN,7891.0
6695,2018-08-01,LTBA,LTCO,4787.0
6696,2018-08-01,LTBA,LTCP,4375.0
6697,2018-08-01,LTBA,LTCR,9590.0
6698,2018-08-01,LTBA,LTCS,9600.0
6699,2018-08-01,LTBA,LTCT,5689.0
6700,2018-08-01,LTBA,LTCU,4295.0
6701,2018-08-01,LTBA,LTCV,5637.0
6702,2018-08-01,LTBA,LTCW,4331.0
6703,2018-08-01,LTBA,LTDA,13185.0
6704,2018-08-01,LTBA,LTFC,3304.0
6705,2018-08-01,LTBA,LTFD,8870.0
6706,2018-08-01,LTBA,LTFE,82426.0
6707,2018-08-01,LTBA,LTFH,20537.0
6708,2018-08-01,LTBA,RCTP,9165.0
6709,2018-08-01,LTBA,HTDA,3788.0
6710,2018-08-01,LTBA,UKBB,26085.0
6711,2018-08-01,LTBA,UKDE,3433.0
6712,2018-08-01,LTBA,UKHH,3623.0
6713,2018-08-01,LTBA,UKLL,4135.0
6714,2018-08-01,LTBA,UKOO,18906.0
6715,2018-08-01,LTBA,EGBB,7284.0
6716,2018-08-01,LTBA,EGCC,12553.0
